Date	Discharge	Baseflow	BFI Index	
2020-05-21	31.6	31.6	1	
2020-05-22	49.9	31.8	0.64	
2020-05-23	32	32	1	
2020-05-24	32.1	32.1	1	
2020-05-25	46.1	37.57	0.81	
2020-05-26	49.9	40.36	0.81	
2020-05-27	65.9	43.14	0.65	
2020-05-28	82.3	45.93	0.56	
2020-05-29	90.6	48.71	0.54	
2020-05-30	98.4	51.50	0.52	
2020-05-31	188	54.29	0.29	
2020-06-01	355	57.07	0.16	
2020-06-02	330	59.86	0.18	
2020-06-03	278	62.64	0.23	
2020-06-04	185	65.43	0.35	
2020-06-05	92.8	68.21	0.74	
2020-06-06	71	71	1	
2020-06-07	71.2	71.2	1	
2020-06-08	157	72.51	0.46	
2020-06-09	143	73.26	0.51	
2020-06-10	125	74.02	0.59	
2020-06-11	93.3	74.77	0.8	
2020-06-12	142	75.53	0.53	
2020-06-13	151	76.28	0.51	
2020-06-14	94	77.04	0.82	
2020-06-15	93.2	77.79	0.83	
2020-06-16	111	78.55	0.71	
2020-06-17	79.3	79.3	1	
2020-06-18	90.7	78.62	0.87	
2020-06-19	121	77.94	0.64	
2020-06-20	176	77.26	0.44	
2020-06-21	305	76.58	0.25	
2020-06-22	448	75.90	0.17	
2020-06-23	801	75.22	0.09	
2020-06-24	756	74.54	0.1	
2020-06-25	412	73.86	0.18	
2020-06-26	272	73.18	0.27	
2020-06-27	222	72.50	0.33	
2020-06-28	184	71.82	0.39	
2020-06-29	174	71.14	0.41	
2020-06-30	173	70.46	0.41	
2020-07-01	162	69.78	0.43	
2020-07-02	158	69.10	0.44	
2020-07-03	160	68.42	0.43	
2020-07-04	132	67.74	0.51	
2020-07-05	141	67.06	0.48	
2020-07-06	126	66.38	0.53	
2020-07-07	76.6	65.70	0.86	
2020-07-08	69.5	65.02	0.94	
2020-07-09	96.6	64.34	0.67	
2020-07-10	114	63.66	0.56	
2020-07-11	67.8	62.98	0.93	
2020-07-12	62.3	62.3	1	
2020-07-13	69.1	60.91	0.88	
2020-07-14	88.4	59.53	0.67	
2020-07-15	78	58.14	0.75	
2020-07-16	90.9	56.76	0.62	
2020-07-17	86.6	55.37	0.64	
2020-07-18	104	53.99	0.52	
2020-07-19	157	52.60	0.34	
2020-07-20	169	51.21	0.3	
2020-07-21	156	49.83	0.32	
2020-07-22	117	48.44	0.41	
2020-07-23	78.1	47.06	0.6	
2020-07-24	104	45.67	0.44	
2020-07-25	78.2	44.29	0.57	
2020-07-26	38.9	38.9	1	
2020-07-27	89	41.51	0.47	
2020-07-28	67.5	40.13	0.59	
2020-07-29	59.9	38.74	0.65	
2020-07-30	50.3	37.36	0.74	
2020-07-31	61.6	35.97	0.58	
2020-08-01	53.5	34.59	0.65	
2020-08-02	33.2	33.2	1	
2020-08-03	67.3	32.56	0.48	
2020-08-04	60	31.93	0.53	
2020-08-05	58.7	31.29	0.53	
2020-08-06	52.2	30.66	0.59	
2020-08-07	54.7	30.02	0.55	
2020-08-08	61.3	29.39	0.48	
2020-08-09	40.6	28.75	0.71	
2020-08-10	57.9	28.11	0.49	
2020-08-11	47.9	27.48	0.57	
2020-08-12	47.2	26.84	0.57	
2020-08-13	39.8	26.21	0.66	
2020-08-14	32.6	25.57	0.78	
2020-08-15	33.1	24.94	0.75	
2020-08-16	24.3	24.3	1	
2020-08-17	30.5	24.76	0.81	
2020-08-18	35.6	25.21	0.71	
2020-08-19	36.2	25.67	0.71	
2020-08-20	50.4	26.12	0.52	
2020-08-21	46.4	26.58	0.57	
2020-08-22	41	27.03	0.66	
2020-08-23	34.4	27.49	0.8	
2020-08-24	62.3	27.94	0.45	
2020-08-25	72.7	28.40	0.39	
2020-08-26	60.3	28.86	0.48	
2020-08-27	49.1	29.31	0.6	
2020-08-28	74.9	29.77	0.4	
2020-08-29	47.5	30.22	0.64	
2020-08-30	47.4	30.68	0.65	
2020-08-31	47.7	31.13	0.65	
2020-09-01	50.4	31.59	0.63	
2020-09-02	36.2	32.04	0.89	
2020-09-03	32.5	32.5	1	
2020-09-04	52.2	32.7	0.63	
2020-09-05	35.3	32.9	0.93	
2020-09-06	33.1	33.1	1	
2020-09-07	37.1	32.72	0.88	
2020-09-08	54.1	32.34	0.6	
2020-09-09	87.5	31.96	0.37	
2020-09-10	61.1	31.58	0.52	
2020-09-11	59.5	31.20	0.52	
2020-09-12	69.1	30.82	0.45	
2020-09-13	47.3	30.44	0.64	
2020-09-14	33	30.06	0.91	
2020-09-15	39.3	29.68	0.76	
2020-09-16	43.9	29.30	0.67	
2020-09-17	34.2	28.92	0.85	
2020-09-18	32.9	28.54	0.87	
2020-09-19	32.6	28.16	0.86	
2020-09-20	29.5	27.78	0.94	
2020-09-21	27.4	27.4	1	
2020-09-22	33	29.22	0.89	
2020-09-23	32.1	31.05	0.97	
2020-09-24	38	32.88	0.87	
2020-09-25	44.2	34.70	0.79	
2020-09-26	42.5	36.52	0.86	
2020-09-27	32.7	32.7	1	
2020-09-28	39.5	39.5	1	
2020-09-29	55.5	42.00	0.76	
2020-09-30	65.8	43.82	0.67	
2020-10-01	143	45.65	0.32	
2020-10-02	157	47.48	0.3	
2020-10-03	140	49.30	0.35	
2020-10-04	112	51.12	0.46	
2020-10-05	94.7	52.95	0.56	
2020-10-06	66.2	54.78	0.83	
2020-10-07	62.2	56.60	0.91	
2020-10-08	62.3	58.42	0.94	
2020-10-09	69.1	60.25	0.87	
2020-10-10	92.2	62.08	0.67	
2020-10-11	63.9	63.9	1	
2020-10-12	91.5	64.22	0.7	
2020-10-13	285	64.55	0.23	
2020-10-14	800	64.87	0.08	
2020-10-15	633	65.19	0.1	
2020-10-16	356	65.52	0.18	
2020-10-17	226	65.84	0.29	
2020-10-18	224	66.16	0.3	
2020-10-19	226	66.49	0.29	
2020-10-20	187	66.81	0.36	
2020-10-21	164	67.14	0.41	
2020-10-22	154	67.46	0.44	
2020-10-23	151	67.78	0.45	
2020-10-24	125	68.11	0.54	
2020-10-25	82.6	68.43	0.83	
2020-10-26	97.1	68.75	0.71	
2020-10-27	95.4	69.08	0.72	
2020-10-28	69.4	69.4	1	
2020-10-29	68.5	68.5	1	
2020-10-30	69.6	67.44	0.97	
2020-10-31	85.8	66.38	0.77	
2020-11-01	78.6	65.31	0.83	
2020-11-02	111	64.25	0.58	
2020-11-03	92.5	63.19	0.68	
2020-11-04	106	62.13	0.59	
2020-11-05	120	61.07	0.51	
2020-11-06	111	60.01	0.54	
2020-11-07	125	58.94	0.47	
2020-11-08	81.1	57.88	0.71	
2020-11-09	111	56.82	0.51	
2020-11-10	102	55.76	0.55	
2020-11-11	74.9	54.70	0.73	
2020-11-12	86.3	53.64	0.62	
2020-11-13	82.3	52.57	0.64	
2020-11-14	73.1	51.51	0.7	
2020-11-15	65.7	50.45	0.77	
2020-11-16	50.5	49.39	0.98	
2020-11-17	58.8	48.33	0.82	
2020-11-18	63.5	47.26	0.74	
2020-11-19	66.2	46.20	0.7	
2020-11-20	53.4	45.14	0.85	
2020-11-21	58.9	44.08	0.75	
2020-11-22	42.6	42.6	1	
2020-11-23	51.1	41.96	0.82	
2020-11-24	42	40.89	0.97	
2020-11-25	38.9	38.9	1	
2020-11-26	36.5	36.5	1	
2020-11-27	57.4	37.71	0.66	
2020-11-28	62.7	36.65	0.58	
2020-11-29	37.7	35.59	0.94	
2020-11-30	46.7	34.52	0.74	
2020-12-01	42.2	33.46	0.79	
2020-12-02	32.4	32.4	1	
2020-12-03	31.2	31.2	1	
2020-12-04	44.3	31.54	0.71	
2020-12-05	37.2	31.89	0.86	
2020-12-06	34.1	32.23	0.95	
2020-12-07	43.8	32.57	0.74	
2020-12-08	46.2	32.91	0.71	
2020-12-09	36.2	33.26	0.92	
2020-12-10	33.6	33.6	1	
2020-12-11	45.9	33.03	0.72	
2020-12-12	50	32.45	0.65	
2020-12-13	34.6	31.88	0.92	
2020-12-14	33.2	31.31	0.94	
2020-12-15	33.6	30.74	0.91	
2020-12-16	32.7	30.16	0.92	
2020-12-17	34.1	29.59	0.87	
2020-12-18	34.1	29.02	0.85	
2020-12-19	33.9	28.45	0.84	
2020-12-20	30.8	27.87	0.9	
2020-12-21	27.3	27.3	1	
2020-12-22	31.5	27.16	0.86	
2020-12-23	32.8	27.02	0.82	
2020-12-24	35.4	26.89	0.76	
2020-12-25	48.6	26.75	0.55	
2020-12-26	76.4	26.61	0.35	
2020-12-27	71.5	26.48	0.37	
2020-12-28	52.3	26.34	0.5	
2020-12-29	48.8	26.20	0.54	
2020-12-30	54	26.06	0.48	
2020-12-31	61.1	25.92	0.42	
2021-01-01	52.6	25.79	0.49	
2021-01-02	59.1	25.65	0.43	
2021-01-03	59.4	25.51	0.43	
2021-01-04	45.6	25.38	0.56	
2021-01-05	48.7	25.24	0.52	
2021-01-06	40.8	25.10	0.62	
2021-01-07	58.8	24.96	0.42	
2021-01-08	75.6	24.82	0.33	
2021-01-09	55.2	24.69	0.45	
2021-01-10	35.4	24.55	0.69	
2021-01-11	43.7	24.41	0.56	
2021-01-12	34.9	24.28	0.7	
2021-01-13	33.9	24.14	0.71	
2021-01-14	24	24	1	
2021-01-15	43.7	24.82	0.57	
2021-01-16	44.3	25.63	0.58	
2021-01-17	35	26.45	0.76	
2021-01-18	45.2	27.26	0.6	
2021-01-19	32.6	28.08	0.86	
2021-01-20	31.6	28.89	0.91	
2021-01-21	43.1	29.71	0.69	
2021-01-22	43.4	30.53	0.7	
2021-01-23	54.7	31.34	0.57	
2021-01-24	68.4	32.16	0.47	
2021-01-25	96.5	32.97	0.34	
2021-01-26	83.3	33.79	0.41	
2021-01-27	98	34.61	0.35	
2021-01-28	70.6	35.42	0.5	
2021-01-29	66.4	36.24	0.55	
2021-01-30	67.2	37.05	0.55	
2021-01-31	51.9	37.87	0.73	
2021-02-01	46.8	38.68	0.83	
2021-02-02	39.5	39.5	1	
2021-02-03	44.5	39.53	0.89	
2021-02-04	60.6	39.57	0.65	
2021-02-05	119	39.60	0.33	
2021-02-06	99.1	39.63	0.4	
2021-02-07	69.8	39.67	0.57	
2021-02-08	73.2	39.70	0.54	
2021-02-09	80.1	39.73	0.5	
2021-02-10	84	39.77	0.47	
2021-02-11	97.5	39.80	0.41	
2021-02-12	88.4	39.83	0.45	
2021-02-13	53	39.87	0.75	
2021-02-14	39.9	39.9	1	
2021-02-15	54.6	40.54	0.74	
2021-02-16	62.3	41.19	0.66	
2021-02-17	76.9	41.83	0.54	
2021-02-18	87	42.48	0.49	
2021-02-19	112	43.12	0.38	
2021-02-20	130	43.76	0.34	
2021-02-21	108	44.41	0.41	
2021-02-22	126	45.05	0.36	
2021-02-23	131	45.70	0.35	
2021-02-24	124	46.34	0.37	
2021-02-25	140	46.98	0.34	
2021-02-26	159	47.63	0.3	
2021-02-27	212	48.27	0.23	
2021-02-28	208	48.92	0.24	
2021-03-01	203	49.56	0.24	
2021-03-02	157	50.20	0.32	
2021-03-03	127	50.85	0.4	
2021-03-04	93.3	51.49	0.55	
2021-03-05	105	52.14	0.5	
2021-03-06	103	52.78	0.51	
2021-03-07	76.3	53.42	0.7	
2021-03-08	121	54.07	0.45	
2021-03-09	133	54.71	0.41	
2021-03-10	124	55.36	0.45	
2021-03-11	56	56	1	
2021-03-12	89.2	56.6	0.63	
2021-03-13	68.5	57.2	0.84	
2021-03-14	57.8	57.8	1	
2021-03-15	81.9	57.03	0.7	
2021-03-16	115	56.26	0.49	
2021-03-17	87.3	55.49	0.64	
2021-03-18	93.9	54.71	0.58	
2021-03-19	77.2	53.94	0.7	
2021-03-20	63.9	53.17	0.83	
2021-03-21	52.4	52.4	1	
2021-03-22	67.4	52.84	0.78	
2021-03-23	62.5	53.29	0.85	
2021-03-24	60.5	53.73	0.89	
2021-03-25	67.1	54.17	0.81	
2021-03-26	94.4	54.61	0.58	
2021-03-27	73.8	55.06	0.75	
2021-03-28	55.5	55.5	1	
2021-03-29	95.7	55.5	0.58	
2021-03-30	81.7	55.5	0.68	
2021-03-31	114	55.5	0.49	
2021-04-01	136	55.5	0.41	
2021-04-02	158	55.5	0.35	
2021-04-03	182	55.5	0.3	
2021-04-04	129	55.5	0.43	
2021-04-05	86.3	55.5	0.64	
2021-04-06	77.5	55.5	0.72	
2021-04-07	93.9	55.5	0.59	
2021-04-08	94.7	55.5	0.59	
2021-04-09	89.2	55.5	0.62	
2021-04-10	79.4	55.5	0.7	
2021-04-11	55.5	55.5	1	
2021-04-12	83.2	56.87	0.68	
2021-04-13	90.2	58.24	0.65	
2021-04-14	125	59.62	0.48	
2021-04-15	145	60.99	0.42	
2021-04-16	149	62.36	0.42	
2021-04-17	153	63.73	0.42	
2021-04-18	166	65.11	0.39	
2021-04-19	174	66.48	0.38	
2021-04-20	186	67.85	0.36	
2021-04-21	217	69.22	0.32	
2021-04-22	212	70.59	0.33	
2021-04-23	208	71.97	0.35	
2021-04-24	166	73.34	0.44	
2021-04-25	141	74.71	0.53	
2021-04-26	140	76.08	0.54	
2021-04-27	135	77.46	0.57	
2021-04-28	108	78.83	0.73	
2021-04-29	80.2	80.2	1	
2021-04-30	97.3	81.9	0.84	
2021-05-01	97.4	83.6	0.86	
2021-05-02	97.4	85.3	0.88	
2021-05-03	87	87	1	
2021-05-04	121	86.49	0.71	
2021-05-05	132	85.98	0.65	
2021-05-06	133	85.46	0.64	
2021-05-07	129	84.95	0.66	
2021-05-08	116	84.44	0.73	
2021-05-09	95.6	83.92	0.88	
2021-05-10	90.9	83.41	0.92	
2021-05-11	82.9	82.9	1	
2021-05-12	121	91.25	0.75	
2021-05-13	121	99.60	0.82	
2021-05-14	137	107.95	0.79	
2021-05-15	140	116.30	0.83	
2021-05-16	135	124.65	0.92	
2021-05-17	133	133	1	
2021-05-18	331	129.16	0.39	
2021-05-19	665	125.31	0.19	
2021-05-20	350	121.47	0.35	
2021-05-21	208	117.63	0.57	
2021-05-22	184	113.78	0.62	
2021-05-23	144	109.94	0.76	
2021-05-24	151	106.10	0.7	
2021-05-25	142	102.25	0.72	
2021-05-26	132	98.41	0.75	
2021-05-27	120	94.57	0.79	
2021-05-28	100	90.72	0.91	
2021-05-29	118	86.88	0.74	
2021-05-30	84.7	83.03	0.98	
2021-05-31	118	79.19	0.67	
2021-06-01	119	75.35	0.63	
2021-06-02	112	71.50	0.64	
2021-06-03	70.3	67.66	0.96	
2021-06-04	89.6	63.82	0.71	
2021-06-05	68.6	59.97	0.87	
2021-06-06	67	56.13	0.84	
2021-06-07	98.8	52.29	0.53	
2021-06-08	91.8	48.44	0.53	
2021-06-09	44.6	44.6	1	
2021-06-10	54.6	43.76	0.8	
2021-06-11	90.1	42.93	0.48	
2021-06-12	70.5	42.09	0.6	
2021-06-13	54	41.25	0.76	
2021-06-14	65.6	40.42	0.62	
2021-06-15	93.8	39.58	0.42	
2021-06-16	64.8	38.75	0.6	
2021-06-17	63.9	37.91	0.59	
2021-06-18	63.3	37.07	0.59	
2021-06-19	52.8	36.24	0.69	
2021-06-20	35.4	35.4	1	
2021-06-21	43.3	36.1	0.83	
2021-06-22	52.9	36.8	0.7	
2021-06-23	57.3	37.5	0.65	
2021-06-24	77.8	38.2	0.49	
2021-06-25	103	38.9	0.38	
2021-06-26	65.2	39.6	0.61	
2021-06-27	59.6	40.3	0.68	
2021-06-28	80.6	41.0	0.51	
2021-06-29	66.1	41.7	0.63	
2021-06-30	56.6	42.4	0.75	
2021-07-01	64.2	43.1	0.67	
2021-07-02	119	43.8	0.37	
2021-07-03	84	44.5	0.53	
2021-07-04	78.7	45.2	0.57	
2021-07-05	81.7	45.9	0.56	
2021-07-06	57.1	46.6	0.82	
2021-07-07	52.8	47.3	0.9	
2021-07-08	49.3	48.0	0.97	
2021-07-09	48.7	48.7	1	
2021-07-10	49	48.67	0.99	
2021-07-11	85.7	48.64	0.57	
2021-07-12	123	48.61	0.4	
2021-07-13	150	48.58	0.32	
2021-07-14	185	48.54	0.26	
2021-07-15	111	48.51	0.44	
2021-07-16	67.6	48.48	0.72	
2021-07-17	55.9	48.45	0.87	
2021-07-18	59.8	48.42	0.81	
2021-07-19	72.2	48.39	0.67	
2021-07-20	68.3	48.36	0.71	
2021-07-21	63.5	48.32	0.76	
2021-07-22	90.8	48.29	0.53	
2021-07-23	88	48.26	0.55	
2021-07-24	65.7	48.23	0.73	
2021-07-25	48.2	48.2	1	
2021-07-26	50.6	48.5	0.96	
2021-07-27	67.3	48.8	0.73	
2021-07-28	62.9	49.1	0.78	
2021-07-29	50	49.4	0.99	
2021-07-30	49.7	49.7	1	
2021-07-31	67.3	49.73	0.74	
2021-08-01	72.7	49.77	0.68	
2021-08-02	66.8	49.80	0.75	
2021-08-03	67	49.83	0.74	
2021-08-04	75.7	49.87	0.66	
2021-08-05	87.7	49.90	0.57	
2021-08-06	263	49.93	0.19	
2021-08-07	160	49.97	0.31	
2021-08-08	112	50.00	0.45	
2021-08-09	107	50.03	0.47	
2021-08-10	84.9	50.07	0.59	
2021-08-11	85.4	50.10	0.59	
2021-08-12	78.9	50.13	0.64	
2021-08-13	63	50.17	0.8	
2021-08-14	50.2	50.2	1	
2021-08-15	49.7	49.7	1	
2021-08-16	54.7	49.96	0.91	
2021-08-17	63.5	50.21	0.79	
2021-08-18	89.4	50.47	0.56	
2021-08-19	66	50.73	0.77	
2021-08-20	53.8	50.99	0.95	
2021-08-21	59.3	51.24	0.86	
2021-08-22	51.5	51.5	1	
2021-08-23	62.8	51.78	0.82	
2021-08-24	120	52.05	0.43	
2021-08-25	160	52.33	0.33	
2021-08-26	110	52.61	0.48	
2021-08-27	103	52.89	0.51	
2021-08-28	79.1	53.16	0.67	
2021-08-29	74.9	53.44	0.71	
2021-08-30	493	53.72	0.11	
2021-08-31	696	54.00	0.08	
2021-09-01	747	54.27	0.07	
2021-09-02	732	54.55	0.07	
2021-09-03	423	54.83	0.13	
2021-09-04	210	55.10	0.26	
2021-09-05	159	55.38	0.35	
2021-09-06	154	55.66	0.36	
2021-09-07	143	55.94	0.39	
2021-09-08	109	56.21	0.52	
2021-09-09	88.3	56.49	0.64	
2021-09-10	96.6	56.77	0.59	
2021-09-11	74.4	57.05	0.77	
2021-09-12	59.4	57.32	0.97	
2021-09-13	57.6	57.6	1	
2021-09-14	71.9	58.48	0.81	
2021-09-15	76.8	59.37	0.77	
2021-09-16	72	60.25	0.84	
2021-09-17	179	61.13	0.34	
2021-09-18	253	62.02	0.25	
2021-09-19	229	62.90	0.27	
2021-09-20	168	63.78	0.38	
2021-09-21	119	64.67	0.54	
2021-09-22	87.5	65.55	0.75	
2021-09-23	84.3	66.43	0.79	
2021-09-24	77.4	67.32	0.87	
2021-09-25	68.2	68.2	1	
2021-09-26	71.9	68.44	0.95	
2021-09-27	73.1	68.68	0.94	
2021-09-28	69.9	68.91	0.99	
2021-09-29	71.1	69.15	0.97	
2021-09-30	74.4	69.39	0.93	
2021-10-01	82.4	69.62	0.84	
2021-10-02	88	69.86	0.79	
2021-10-03	70.1	70.1	1	
2021-10-04	77.6	67.2	0.87	
2021-10-05	94.6	64.3	0.68	
2021-10-06	109	61.4	0.56	
2021-10-07	107	58.5	0.55	
2021-10-08	111	55.6	0.5	
2021-10-09	68	52.7	0.78	
2021-10-10	49.8	49.8	1	
2021-10-11	60.3	48.47	0.8	
2021-10-12	62.9	47.14	0.75	
2021-10-13	62.8	45.81	0.73	
2021-10-14	63.1	44.48	0.7	
2021-10-15	63.1	43.15	0.68	
2021-10-16	64.5	41.82	0.65	
2021-10-17	63.2	40.48	0.64	
2021-10-18	64.7	39.15	0.61	
2021-10-19	60.6	37.82	0.62	
2021-10-20	62.4	36.49	0.58	
2021-10-21	50.1	35.16	0.7	
2021-10-22	33.5	33.5	1	
2021-10-23	32.5	32.5	1	
2021-10-24	43.1	32.6	0.76	
2021-10-25	47	32.7	0.7	
2021-10-26	43.7	32.8	0.75	
2021-10-27	32.9	32.9	1	
2021-10-28	36.2	31.91	0.88	
2021-10-29	50.9	30.92	0.61	
2021-10-30	31.5	29.94	0.95	
2021-10-31	32.8	28.95	0.88	
2021-11-01	34.3	27.96	0.82	
2021-11-02	57.3	26.98	0.47	
2021-11-03	64.8	25.99	0.4	
2021-11-04	25	25	1	
2021-11-05	30.3	24.9	0.82	
2021-11-06	36.9	24.8	0.67	
2021-11-07	32.5	24.7	0.76	
2021-11-08	32.8	24.6	0.75	
2021-11-09	32.1	24.5	0.76	
2021-11-10	32.5	24.4	0.75	
2021-11-11	32.2	24.3	0.75	
2021-11-12	32.5	24.2	0.74	
2021-11-13	32.4	24.1	0.74	
2021-11-14	29.6	24.0	0.81	
2021-11-15	23.9	23.9	1	
2021-11-16	31.2	24.98	0.8	
2021-11-17	35.7	26.05	0.73	
2021-11-18	32.5	27.12	0.83	
2021-11-19	32.5	28.20	0.87	
2021-11-20	31.8	29.28	0.92	
2021-11-21	31.6	30.35	0.96	
2021-11-22	31.5	31.42	1	
2021-11-23	32.5	32.5	1	
2021-11-24	32.6	31.7	0.97	
2021-11-25	36.4	30.9	0.85	
2021-11-26	42.1	30.1	0.71	
2021-11-27	41.6	29.3	0.7	
2021-11-28	32.4	28.5	0.88	
2021-11-29	32.5	27.7	0.85	
2021-11-30	32.5	26.9	0.83	
2021-12-01	32.5	26.1	0.8	
2021-12-02	31.9	25.3	0.79	
2021-12-03	25.5	24.5	0.96	
2021-12-04	23.7	23.7	1	
2021-12-05	23.7	23.7	1	
2021-12-06	26.9	25.23	0.94	
2021-12-07	31.5	26.00	0.83	
2021-12-08	31.6	26.77	0.85	
2021-12-09	31.3	27.53	0.88	
2021-12-10	31.4	28.30	0.9	
2021-12-11	31.2	29.07	0.93	
2021-12-12	31	29.83	0.96	
2021-12-13	30.6	30.6	1	
2021-12-14	31	30.66	0.99	
2021-12-15	31.2	30.72	0.98	
2021-12-16	31.4	30.78	0.98	
2021-12-17	31.4	30.84	0.98	
2021-12-18	30.9	30.9	1	
2021-12-19	31.4	30.96	0.99	
2021-12-20	31.5	31.02	0.98	
2021-12-21	47.9	31.09	0.65	
2021-12-22	57.6	31.15	0.54	
2021-12-23	36.5	31.21	0.86	
2021-12-24	31.5	31.28	0.99	
2021-12-25	31.6	31.34	0.99	
2021-12-26	31.4	31.4	1	
2021-12-27	45.2	31.1	0.69	
2021-12-28	41.3	30.8	0.75	
2021-12-29	30.5	30.5	1	
2021-12-30	30.7	30.64	1	
2021-12-31	35.9	30.78	0.86	
2022-01-01	62.7	30.91	0.49	
2022-01-02	113	31.05	0.27	
2022-01-03	145	31.19	0.22	
2022-01-04	145	31.32	0.22	
2022-01-05	159	31.46	0.2	
2022-01-06	137	31.60	0.23	
2022-01-07	108	31.74	0.29	
2022-01-08	94.8	31.88	0.34	
2022-01-09	57	32.01	0.56	
2022-01-10	65.3	32.15	0.49	
2022-01-11	75.7	32.29	0.43	
2022-01-12	72.3	32.42	0.45	
2022-01-13	53	32.56	0.61	
2022-01-14	32.7	32.7	1	
2022-01-15	42.9	32.61	0.76	
2022-01-16	56.6	32.52	0.57	
2022-01-17	42.1	32.43	0.77	
2022-01-18	58.3	32.34	0.55	
2022-01-19	58.4	32.25	0.55	
2022-01-20	59.4	32.15	0.54	
2022-01-21	60.8	32.06	0.53	
2022-01-22	58.4	31.97	0.55	
2022-01-23	32.3	31.88	0.99	
2022-01-24	37.3	31.79	0.85	
2022-01-25	31.7	31.7	1	
2022-01-26	45.4	31.86	0.7	
2022-01-27	34.1	32.02	0.94	
2022-01-28	33.3	32.18	0.97	
2022-01-29	51.5	32.34	0.63	
2022-01-30	32.5	32.5	1	
2022-01-31	51	32.98	0.65	
2022-02-01	59.3	33.47	0.56	
2022-02-02	53.6	33.95	0.63	
2022-02-03	62.8	34.43	0.55	
2022-02-04	80	34.92	0.44	
2022-02-05	35.4	35.4	1	
2022-02-06	44.9	37.48	0.83	
2022-02-07	49.2	39.55	0.8	
2022-02-08	67.4	41.62	0.62	
2022-02-09	51.2	43.70	0.85	
2022-02-10	103	45.78	0.44	
2022-02-11	102	47.85	0.47	
2022-02-12	94.8	49.92	0.53	
2022-02-13	95.1	52.00	0.55	
2022-02-14	72.1	54.08	0.75	
2022-02-15	73.6	56.15	0.76	
2022-02-16	63.6	58.22	0.92	
2022-02-17	60.3	60.3	1	
2022-02-18	105	60.22	0.57	
2022-02-19	134	60.15	0.45	
2022-02-20	118	60.08	0.51	
2022-02-21	126	60.00	0.48	
2022-02-22	112	59.92	0.54	
2022-02-23	97.6	59.85	0.61	
2022-02-24	82.6	59.78	0.72	
2022-02-25	59.7	59.7	1	
2022-02-26	62	62	1	
2022-02-27	67.4	59.92	0.89	
2022-02-28	68.6	57.84	0.84	
2022-03-01	62.6	55.76	0.89	
2022-03-02	77.8	53.69	0.69	
2022-03-03	59.3	51.61	0.87	
2022-03-04	58.8	49.53	0.84	
2022-03-05	58.9	47.45	0.81	
2022-03-06	58.4	45.37	0.78	
2022-03-07	58.8	43.29	0.74	
2022-03-08	55.4	41.21	0.74	
2022-03-09	51.8	39.14	0.76	
2022-03-10	47.9	37.06	0.77	
2022-03-11	38	34.98	0.92	
2022-03-12	32.9	32.9	1	
2022-03-13	30.6	30.6	1	
2022-03-14	32.1	31.69	0.99	
2022-03-15	44.1	32.78	0.74	
2022-03-16	45.8	33.88	0.74	
2022-03-17	36.4	34.97	0.96	
2022-03-18	36.7	36.06	0.98	
2022-03-19	47.1	37.15	0.79	
2022-03-20	38.2	38.2	1	
2022-03-21	52.1	39.34	0.76	
2022-03-22	55.2	40.43	0.73	
2022-03-23	49	41.52	0.85	
2022-03-24	48.2	42.62	0.88	
2022-03-25	50.8	43.71	0.86	
2022-03-26	50	44.80	0.9	
2022-03-27	57.1	45.89	0.8	
2022-03-28	107	46.98	0.44	
2022-03-29	107	48.08	0.45	
2022-03-30	108	49.17	0.46	
2022-03-31	113	50.26	0.44	
2022-04-01	132	51.35	0.39	
2022-04-02	131	52.45	0.4	
2022-04-03	130	53.54	0.41	
2022-04-04	132	54.63	0.41	
2022-04-05	118	55.72	0.47	
2022-04-06	96.5	56.82	0.59	
2022-04-07	87.1	57.91	0.66	
2022-04-08	59	59	1	
2022-04-09	108	58.28	0.54	
2022-04-10	113	57.56	0.51	
2022-04-11	129	56.84	0.44	
2022-04-12	127	56.12	0.44	
2022-04-13	111	55.41	0.5	
2022-04-14	72.8	54.69	0.75	
2022-04-15	102	53.97	0.53	
2022-04-16	83	53.25	0.64	
2022-04-17	99	52.53	0.53	
2022-04-18	87.2	51.81	0.59	
2022-04-19	116	51.09	0.44	
2022-04-20	70.3	50.38	0.72	
2022-04-21	59.7	49.66	0.83	
2022-04-22	77.7	48.94	0.63	
2022-04-23	87.1	48.22	0.55	
2022-04-24	47.5	47.5	1	
2022-04-25	56.7	49.61	0.87	
2022-04-26	95.5	51.72	0.54	
2022-04-27	105	53.83	0.51	
2022-04-28	113	55.94	0.5	
2022-04-29	109	58.05	0.53	
2022-04-30	106	60.16	0.57	
2022-05-01	98.5	62.27	0.63	
2022-05-02	94.8	64.38	0.68	
2022-05-03	70	66.49	0.95	
2022-05-04	68.6	68.6	1	
2022-05-05	79.2	66.32	0.84	
2022-05-06	97.1	64.04	0.66	
2022-05-07	108	61.76	0.57	
2022-05-08	104	59.48	0.57	
2022-05-09	106	57.20	0.54	
2022-05-10	117	54.92	0.47	
2022-05-11	78.2	52.64	0.67	
2022-05-12	67.3	50.36	0.75	
2022-05-13	68.1	48.08	0.71	
2022-05-14	45.8	45.8	1	
2022-05-15	55.9	46.15	0.83	
2022-05-16	76.2	46.50	0.61	
2022-05-17	72.8	46.85	0.64	
2022-05-18	60.3	47.20	0.78	
2022-05-19	69.3	47.55	0.69	
2022-05-20	67.5	47.90	0.71	
2022-05-21	62.5	48.25	0.77	
